Simulation_ID,Hits,Iterations_Per_Simulation,Estimated_Pi,Actual_Pi,Absolute_Error,Percentage_Error_Percent,Start_Time_ms,End_Time_ms,Duration_ms
252,39306,50000,3.144480,3.14159265359,0.00288735,0.091907,1790106607277.504395,1790106607320.002441,42.498048
253,39389,50000,3.151120,3.14159265359,0.00952735,0.303265,1790106607277.504395,1790106607320.002441,42.498048
254,39368,50000,3.149440,3.14159265359,0.00784735,0.249789,1790106607277.504395,1790106607320.002441,42.498048
255,39170,50000,3.133600,3.14159265359,0.00799265,0.254414,1790106607277.504395,1790106607320.002441,42.498048
256,39410,50000,3.152800,3.14159265359,0.01120735,0.356741,1790106607277.504395,1790106607321.709473,44.205056
257,39257,50000,3.140560,3.14159265359,0.00103265,0.032870,1790106607277.504395,1790106607321.709473,44.205056
258,39216,50000,3.137280,3.14159265359,0.00431265,0.137276,1790106607277.504395,1790106607321.709473,44.205056
259,39237,50000,3.138960,3.14159265359,0.00263265,0.083800,1790106607277.504395,1790106607321.709473,44.205056
260,39351,50000,3.148080,3.14159265359,0.00648735,0.206499,1790106607277.504395,1790106607321.709473,44.205056
261,39197,50000,3.135760,3.14159265359,0.00583265,0.185659,1790106607277.504395,1790106607321.709473,44.205056
262,39176,50000,3.134080,3.14159265359,0.00751265,0.239135,1790106607277.504395,1790106607321.709473,44.205056
263,39167,50000,3.133360,3.14159265359,0.00823265,0.262054,1790106607277.504395,1790106607321.709473,44.205056
264,39297,50000,3.143760,3.14159265359,0.00216735,0.068989,1790106607277.504395,1790106607321.709473,44.205056
265,39296,50000,3.143680,3.14159265359,0.00208735,0.066442,1790106607277.504395,1790106607321.709473,44.205056
266,39169,50000,3.133520,3.14159265359,0.00807265,0.256961,1790106607277.504395,1790106607321.709473,44.205056
267,39164,50000,3.133120,3.14159265359,0.00847265,0.269693,1790106607277.504395,1790106607321.709473,44.205056
268,39273,50000,3.141840,3.14159265359,0.00024735,0.007873,1790106607277.504395,1790106607321.709473,44.205056
269,39273,50000,3.141840,3.14159265359,0.00024735,0.007873,1790106607277.504395,1790106607321.709473,44.205056
270,39394,50000,3.151520,3.14159265359,0.00992735,0.315997,1790106607277.504395,1790106607321.709473,44.205056
271,39210,50000,3.136800,3.14159265359,0.00479265,0.152555,1790106607277.504395,1790106607321.709473,44.205056
272,39197,50000,3.135760,3.14159265359,0.00583265,0.185659,1790106607277.504395,1790106607321.709473,44.205056
273,39351,50000,3.148080,3.14159265359,0.00648735,0.206499,1790106607277.504395,1790106607321.709473,44.205056
274,39405,50000,3.152400,3.14159265359,0.01080735,0.344009,1790106607277.504395,1790106607321.709473,44.205056
275,39234,50000,3.138720,3.14159265359,0.00287265,0.091439,1790106607277.504395,1790106607321.709473,44.205056
276,39492,50000,3.159360,3.14159265359,0.01776735,0.565552,1790106607277.504395,1790106607321.709473,44.205056
277,39210,50000,3.136800,3.14159265359,0.00479265,0.152555,1790106607277.504395,1790106607321.709473,44.205056
278,39343,50000,3.147440,3.14159265359,0.00584735,0.186127,1790106607277.504395,1790106607321.709473,44.205056
279,39251,50000,3.140080,3.14159265359,0.00151265,0.048149,1790106607277.504395,1790106607321.709473,44.205056
280,39356,50000,3.148480,3.14159265359,0.00688735,0.219231,1790106607277.504395,1790106607321.709473,44.205056
281,39354,50000,3.148320,3.14159265359,0.00672735,0.214138,1790106607277.504395,1790106607321.709473,44.205056
282,39272,50000,3.141760,3.14159265359,0.00016735,0.005327,1790106607277.504395,1790106607321.709473,44.205056
283,39091,50000,3.127280,3.14159265359,0.01431265,0.455586,1790106607277.504395,1790106607321.709473,44.205056
284,39255,50000,3.140400,3.14159265359,0.00119265,0.037963,1790106607277.504395,1790106607321.709473,44.205056
285,39256,50000,3.140480,3.14159265359,0.00111265,0.035417,1790106607277.504395,1790106607321.709473,44.205056
286,39152,50000,3.132160,3.14159265359,0.00943265,0.300251,1790106607277.504395,1790106607321.709473,44.205056
287,39207,50000,3.136560,3.14159265359,0.00503265,0.160194,1790106607277.504395,1790106607321.709473,44.205056
288,39400,50000,3.152000,3.14159265359,0.01040735,0.331276,1790106607277.504395,1790106607321.654297,44.149760
289,39291,50000,3.143280,3.14159265359,0.00168735,0.053710,1790106607277.504395,1790106607321.654297,44.149760
290,39340,50000,3.147200,3.14159265359,0.00560735,0.178487,1790106607277.504395,1790106607321.654297,44.149760
291,39244,50000,3.139520,3.14159265359,0.00207265,0.065975,1790106607277.504395,1790106607321.654297,44.149760
292,39341,50000,3.147280,3.14159265359,0.00568735,0.181034,1790106607277.504395,1790106607321.654297,44.149760
293,39212,50000,3.136960,3.14159265359,0.00463265,0.147462,1790106607277.504395,1790106607321.654297,44.149760
294,39050,50000,3.124000,3.14159265359,0.01759265,0.559992,1790106607277.504395,1790106607321.654297,44.149760
295,39100,50000,3.128000,3.14159265359,0.01359265,0.432668,1790106607277.504395,1790106607321.654297,44.149760
296,39242,50000,3.139360,3.14159265359,0.00223265,0.071068,1790106607277.504395,1790106607321.654297,44.149760
297,39231,50000,3.138480,3.14159265359,0.00311265,0.099079,1790106607277.504395,1790106607321.654297,44.149760
298,39329,50000,3.146320,3.14159265359,0.00472735,0.150476,1790106607277.504395,1790106607321.654297,44.149760
299,39270,50000,3.141600,3.14159265359,0.00000735,0.000234,1790106607277.504395,1790106607321.654297,44.149760
300,39237,50000,3.138960,3.14159265359,0.00263265,0.083800,1790106607277.504395,1790106607321.654297,44.149760
301,39332,50000,3.146560,3.14159265359,0.00496735,0.158116,1790106607277.504395,1790106607321.654297,44.149760
302,39304,50000,3.144320,3.14159265359,0.00272735,0.086814,1790106607277.504395,1790106607321.654297,44.149760
303,39299,50000,3.143920,3.14159265359,0.00232735,0.074082,1790106607277.504395,1790106607321.654297,44.149760
304,39326,50000,3.146080,3.14159265359,0.00448735,0.142837,1790106607277.504395,1790106607321.654297,44.149760
305,39278,50000,3.142240,3.14159265359,0.00064735,0.020606,1790106607277.504395,1790106607321.654297,44.149760
306,39265,50000,3.141200,3.14159265359,0.00039265,0.012499,1790106607277.504395,1790106607321.654297,44.149760
307,39261,50000,3.140880,3.14159265359,0.00071265,0.022684,1790106607277.504395,1790106607321.654297,44.149760
308,39279,50000,3.142320,3.14159265359,0.00072735,0.023152,1790106607277.504395,1790106607321.654297,44.149760
309,39404,50000,3.152320,3.14159265359,0.01072735,0.341462,1790106607277.504395,1790106607321.654297,44.149760
310,39394,50000,3.151520,3.14159265359,0.00992735,0.315997,1790106607277.504395,1790106607321.654297,44.149760
311,39276,50000,3.142080,3.14159265359,0.00048735,0.015513,1790106607277.504395,1790106607321.654297,44.149760
312,39162,50000,3.132960,3.14159265359,0.00863265,0.274786,1790106607277.504395,1790106607321.654297,44.149760
313,39100,50000,3.128000,3.14159265359,0.01359265,0.432668,1790106607277.504395,1790106607321.654297,44.149760
314,39213,50000,3.137040,3.14159265359,0.00455265,0.144915,1790106607277.504395,1790106607321.654297,44.149760
315,39176,50000,3.134080,3.14159265359,0.00751265,0.239135,1790106607277.504395,1790106607321.654297,44.149760
316,39386,50000,3.150880,3.14159265359,0.00928735,0.295625,1790106607277.504395,1790106607321.654297,44.149760
317,39244,50000,3.139520,3.14159265359,0.00207265,0.065975,1790106607277.504395,1790106607321.654297,44.149760
318,39277,50000,3.142160,3.14159265359,0.00056735,0.018059,1790106607277.504395,1790106607321.654297,44.149760
319,39189,50000,3.135120,3.14159265359,0.00647265,0.206031,1790106607277.504395,1790106607321.654297,44.149760
320,39186,50000,3.134880,3.14159265359,0.00671265,0.213670,1790106607277.504395,1790106607321.650146,44.145664
321,39268,50000,3.141440,3.14159265359,0.00015265,0.004859,1790106607277.504395,1790106607321.650146,44.145664
322,39296,50000,3.143680,3.14159265359,0.00208735,0.066442,1790106607277.504395,1790106607321.650146,44.145664
323,39407,50000,3.152560,3.14159265359,0.01096735,0.349101,1790106607277.504395,1790106607321.650146,44.145664
324,39275,50000,3.142000,3.14159265359,0.00040735,0.012966,1790106607277.504395,1790106607321.650146,44.145664
325,39085,50000,3.126800,3.14159265359,0.01479265,0.470865,1790106607277.504395,1790106607321.650146,44.145664
326,39308,50000,3.144640,3.14159265359,0.00304735,0.097000,1790106607277.504395,1790106607321.650146,44.145664
327,39417,50000,3.153360,3.14159265359,0.01176735,0.374566,1790106607277.504395,1790106607321.650146,44.145664
328,39206,50000,3.136480,3.14159265359,0.00511265,0.162741,1790106607277.504395,1790106607321.650146,44.145664
329,39210,50000,3.136800,3.14159265359,0.00479265,0.152555,1790106607277.504395,1790106607321.650146,44.145664
330,39455,50000,3.156400,3.14159265359,0.01480735,0.471332,1790106607277.504395,1790106607321.650146,44.145664
331,39220,50000,3.137600,3.14159265359,0.00399265,0.127090,1790106607277.504395,1790106607321.650146,44.145664
332,39337,50000,3.146960,3.14159265359,0.00536735,0.170848,1790106607277.504395,1790106607321.650146,44.145664
333,39287,50000,3.142960,3.14159265359,0.00136735,0.043524,1790106607277.504395,1790106607321.650146,44.145664
334,39414,50000,3.153120,3.14159265359,0.01152735,0.366927,1790106607277.504395,1790106607321.650146,44.145664
335,39149,50000,3.131920,3.14159265359,0.00967265,0.307890,1790106607277.504395,1790106607321.650146,44.145664
336,39276,50000,3.142080,3.14159265359,0.00048735,0.015513,1790106607277.504395,1790106607321.650146,44.145664
337,39377,50000,3.150160,3.14159265359,0.00856735,0.272707,1790106607277.504395,1790106607321.650146,44.145664
338,39298,50000,3.143840,3.14159265359,0.00224735,0.071535,1790106607277.504395,1790106607321.650146,44.145664
339,39153,50000,3.132240,3.14159265359,0.00935265,0.297704,1790106607277.504395,1790106607321.650146,44.145664
340,39374,50000,3.149920,3.14159265359,0.00832735,0.265068,1790106607277.504395,1790106607321.650146,44.145664
341,39292,50000,3.143360,3.14159265359,0.00176735,0.056256,1790106607277.504395,1790106607321.650146,44.145664
342,39376,50000,3.150080,3.14159265359,0.00848735,0.270161,1790106607277.504395,1790106607321.650146,44.145664
343,39200,50000,3.136000,3.14159265359,0.00559265,0.178020,1790106607277.504395,1790106607321.650146,44.145664
344,39206,50000,3.136480,3.14159265359,0.00511265,0.162741,1790106607277.504395,1790106607321.650146,44.145664
345,39213,50000,3.137040,3.14159265359,0.00455265,0.144915,1790106607277.504395,1790106607321.650146,44.145664
346,39234,50000,3.138720,3.14159265359,0.00287265,0.091439,1790106607277.504395,1790106607321.650146,44.145664
347,39186,50000,3.134880,3.14159265359,0.00671265,0.213670,1790106607277.504395,1790106607321.650146,44.145664
348,39288,50000,3.143040,3.14159265359,0.00144735,0.046070,1790106607277.504395,1790106607321.650146,44.145664
349,39242,50000,3.139360,3.14159265359,0.00223265,0.071068,1790106607277.504395,1790106607321.650146,44.145664
350,39250,50000,3.140000,3.14159265359,0.00159265,0.050696,1790106607277.504395,1790106607321.650146,44.145664
351,39396,50000,3.151680,3.14159265359,0.01008735,0.321090,1790106607277.504395,1790106607321.650146,44.145664
352,39255,50000,3.140400,3.14159265359,0.00119265,0.037963,1790106607277.504395,1790106607321.687988,44.183552
353,39273,50000,3.141840,3.14159265359,0.00024735,0.007873,1790106607277.504395,1790106607321.687988,44.183552
354,39245,50000,3.139600,3.14159265359,0.00199265,0.063428,1790106607277.504395,1790106607321.687988,44.183552
355,39344,50000,3.147520,3.14159265359,0.00592735,0.188673,1790106607277.504395,1790106607321.687988,44.183552
356,39330,50000,3.146400,3.14159265359,0.00480735,0.153023,1790106607277.504395,1790106607321.687988,44.183552
357,39444,50000,3.155520,3.14159265359,0.01392735,0.443321,1790106607277.504395,1790106607321.687988,44.183552
358,39189,50000,3.135120,3.14159265359,0.00647265,0.206031,1790106607277.504395,1790106607321.687988,44.183552
359,39351,50000,3.148080,3.14159265359,0.00648735,0.206499,1790106607277.504395,1790106607321.687988,44.183552
360,39256,50000,3.140480,3.14159265359,0.00111265,0.035417,1790106607277.504395,1790106607321.687988,44.183552
361,39354,50000,3.148320,3.14159265359,0.00672735,0.214138,1790106607277.504395,1790106607321.687988,44.183552
362,39203,50000,3.136240,3.14159265359,0.00535265,0.170380,1790106607277.504395,1790106607321.687988,44.183552
363,39334,50000,3.146720,3.14159265359,0.00512735,0.163209,1790106607277.504395,1790106607321.687988,44.183552
364,39251,50000,3.140080,3.14159265359,0.00151265,0.048149,1790106607277.504395,1790106607321.687988,44.183552
365,39196,50000,3.135680,3.14159265359,0.00591265,0.188206,1790106607277.504395,1790106607321.687988,44.183552
366,39231,50000,3.138480,3.14159265359,0.00311265,0.099079,1790106607277.504395,1790106607321.687988,44.183552
367,39437,50000,3.154960,3.14159265359,0.01336735,0.425496,1790106607277.504395,1790106607321.687988,44.183552
368,39221,50000,3.137680,3.14159265359,0.00391265,0.124544,1790106607277.504395,1790106607321.687988,44.183552
369,39108,50000,3.128640,3.14159265359,0.01295265,0.412296,1790106607277.504395,1790106607321.687988,44.183552
370,39259,50000,3.140720,3.14159265359,0.00087265,0.027777,1790106607277.504395,1790106607321.687988,44.183552
371,39108,50000,3.128640,3.14159265359,0.01295265,0.412296,1790106607277.504395,1790106607321.687988,44.183552
372,39370,50000,3.149600,3.14159265359,0.00800735,0.254882,1790106607277.504395,1790106607321.687988,44.183552
373,39366,50000,3.149280,3.14159265359,0.00768735,0.244696,1790106607277.504395,1790106607321.687988,44.183552
374,39245,50000,3.139600,3.14159265359,0.00199265,0.063428,1790106607277.504395,1790106607321.687988,44.183552
375,39174,50000,3.133920,3.14159265359,0.00767265,0.244228,1790106607277.504395,1790106607321.687988,44.183552
376,39046,50000,3.123680,3.14159265359,0.01791265,0.570177,1790106607277.504395,1790106607321.687988,44.183552
377,39138,50000,3.131040,3.14159265359,0.01055265,0.335901,1790106607277.504395,1790106607321.687988,44.183552
378,39270,50000,3.141600,3.14159265359,0.00000735,0.000234,1790106607277.504395,1790106607321.687988,44.183552
379,39410,50000,3.152800,3.14159265359,0.01120735,0.356741,1790106607277.504395,1790106607321.687988,44.183552
380,39410,50000,3.152800,3.14159265359,0.01120735,0.356741,1790106607277.504395,1790106607321.687988,44.183552
381,39231,50000,3.138480,3.14159265359,0.00311265,0.099079,1790106607277.504395,1790106607321.687988,44.183552
382,39331,50000,3.146480,3.14159265359,0.00488735,0.155569,1790106607277.504395,1790106607321.687988,44.183552
383,39308,50000,3.144640,3.14159265359,0.00304735,0.097000,1790106607277.504395,1790106607321.687988,44.183552
384,39356,50000,3.148480,3.14159265359,0.00688735,0.219231,1790106607277.504395,1790106607321.552979,44.048384
385,39270,50000,3.141600,3.14159265359,0.00000735,0.000234,1790106607277.504395,1790106607321.552979,44.048384
386,39268,50000,3.141440,3.14159265359,0.00015265,0.004859,1790106607277.504395,1790106607321.552979,44.048384
387,39348,50000,3.147840,3.14159265359,0.00624735,0.198859,1790106607277.504395,1790106607321.552979,44.048384
388,39349,50000,3.147920,3.14159265359,0.00632735,0.201406,1790106607277.504395,1790106607321.552979,44.048384
389,39282,50000,3.142560,3.14159265359,0.00096735,0.030792,1790106607277.504395,1790106607321.552979,44.048384
390,39296,50000,3.143680,3.14159265359,0.00208735,0.066442,1790106607277.504395,1790106607321.552979,44.048384
391,39204,50000,3.136320,3.14159265359,0.00527265,0.167834,1790106607277.504395,1790106607321.552979,44.048384
392,39308,50000,3.144640,3.14159265359,0.00304735,0.097000,1790106607277.504395,1790106607321.552979,44.048384
393,39228,50000,3.138240,3.14159265359,0.00335265,0.106718,1790106607277.504395,1790106607321.552979,44.048384
394,39283,50000,3.142640,3.14159265359,0.00104735,0.033338,1790106607277.504395,1790106607321.552979,44.048384
395,39352,50000,3.148160,3.14159265359,0.00656735,0.209045,1790106607277.504395,1790106607321.552979,44.048384
396,39318,50000,3.145440,3.14159265359,0.00384735,0.122465,1790106607277.504395,1790106607321.552979,44.048384
397,39247,50000,3.139760,3.14159265359,0.00183265,0.058335,1790106607277.504395,1790106607321.552979,44.048384
398,39316,50000,3.145280,3.14159265359,0.00368735,0.117372,1790106607277.504395,1790106607321.552979,44.048384
399,39347,50000,3.147760,3.14159265359,0.00616735,0.196313,1790106607277.504395,1790106607321.552979,44.048384
400,39285,50000,3.142800,3.14159265359,0.00120735,0.038431,1790106607277.504395,1790106607321.552979,44.048384
401,39273,50000,3.141840,3.14159265359,0.00024735,0.007873,1790106607277.504395,1790106607321.552979,44.048384
402,39305,50000,3.144400,3.14159265359,0.00280735,0.089361,1790106607277.504395,1790106607321.552979,44.048384
403,39246,50000,3.139680,3.14159265359,0.00191265,0.060882,1790106607277.504395,1790106607321.552979,44.048384
404,39296,50000,3.143680,3.14159265359,0.00208735,0.066442,1790106607277.504395,1790106607321.552979,44.048384
405,39091,50000,3.127280,3.14159265359,0.01431265,0.455586,1790106607277.504395,1790106607321.552979,44.048384
