date,home_team,away_team,home_score,away_score,tournament,winner,venue,home_team_elo,away_team_elo
2025-03-21,New Zealand,Fiji,7.0,0.0,FIFA World Cup qualification,New Zealand,New Zealand,1586.0,1109.0
2025-03-21,Burkina Faso,Djibouti,4.0,1.0,FIFA World Cup qualification,Burkina Faso,Neutral,1547.0,915.0
2025-03-21,Ethiopia,Egypt,0.0,2.0,FIFA World Cup qualification,Egypt,Neutral,1264.0,1591.0
2025-03-21,Rwanda,Nigeria,0.0,2.0,FIFA World Cup qualification,Nigeria,Rwanda,1310.0,1627.0
2025-03-21,South Africa,Lesotho,0.0,3.0,FIFA World Cup qualification,Lesotho,South Africa,1531.0,1215.0
2025-03-21,Morocco,Niger,2.0,1.0,FIFA World Cup qualification,Morocco,Morocco,1830.0,1403.0
2025-03-21,Botswana,Algeria,1.0,3.0,FIFA World Cup qualification,Algeria,Botswana,1319.0,1726.0
2025-03-21,Guinea,Somalia,0.0,0.0,FIFA World Cup qualification,Draw,Neutral,1485.0,961.0
2025-03-21,Equatorial Guinea,Sao Tome and Principe,2.0,0.0,FIFA World Cup qualification,Equatorial Guinea,Equatorial Guinea,1437.0,1055.0
2025-03-21,Ghana,Chad,5.0,0.0,FIFA World Cup qualification,Ghana,Ghana,1509.0,1119.0
2025-03-21,Malta,Finland,0.0,1.0,FIFA World Cup qualification,Finland,Malta,1279.0,1509.0
2025-03-21,Poland,Lithuania,1.0,0.0,FIFA World Cup qualification,Poland,Poland,1735.0,1276.0
2025-03-21,Cyprus,San Marino,2.0,0.0,FIFA World Cup qualification,Cyprus,Cyprus,1302.0,833.0
2025-03-21,Romania,Bosnia and Herzegovina,0.0,1.0,FIFA World Cup qualification,Bosnia and Herzegovina,Romania,1642.0,1571.0
2025-03-21,England,Albania,2.0,0.0,FIFA World Cup qualification,England,England,2042.0,1664.0
2025-03-21,Andorra,Latvia,0.0,1.0,FIFA World Cup qualification,Latvia,Andorra,1083.0,1286.0
2025-03-22,Azerbaijan,Haiti,0.0,3.0,Friendly,Haiti,Azerbaijan,1339.0,1542.0
2025-03-22,Luxembourg,Sweden,1.0,0.0,Friendly,Luxembourg,Luxembourg,1395.0,1660.0
2025-03-22,Togo,Mauritania,2.0,2.0,FIFA World Cup qualification,Draw,Togo,1340.0,1310.0
2025-03-22,Sudan,Senegal,0.0,0.0,FIFA World Cup qualification,Draw,Neutral,1352.0,1803.0
2025-03-22,Israel,Estonia,2.0,1.0,FIFA World Cup qualification,Israel,Neutral,1631.0,1359.0
2025-03-22,Liechtenstein,North Macedonia,0.0,3.0,FIFA World Cup qualification,North Macedonia,Liechtenstein,900.0,1592.0
2025-03-22,Wales,Kazakhstan,3.0,1.0,FIFA World Cup qualification,Wales,Wales,1715.0,1410.0
2025-03-22,Montenegro,Gibraltar,3.0,1.0,FIFA World Cup qualification,Montenegro,Montenegro,1444.0,1017.0
2025-03-23,United States,Canada,1.0,2.0,CONCACAF Nations League,Canada,United States,1747.0,1802.0
2025-03-23,Panama,Mexico,1.0,2.0,CONCACAF Nations League,Mexico,Neutral,1742.0,1835.0
2025-03-23,France,Croatia,2.0,0.0,UEFA Nations League,France,France,2062.0,1933.0
2025-03-23,Germany,Italy,3.0,3.0,UEFA Nations League,Draw,Germany,1910.0,1859.0
2025-03-23,Portugal,Denmark,5.0,2.0,UEFA Nations League,Portugal,Portugal,1976.0,1864.0
2025-03-23,Spain,Netherlands,3.0,3.0,UEFA Nations League,Draw,Spain,2171.0,1959.0
2025-03-23,Belgium,Ukraine,3.0,0.0,UEFA Nations League,Belgium,Belgium,1849.0,1802.0
2025-03-23,Scotland,Greece,0.0,3.0,UEFA Nations League,Greece,Scotland,1790.0,1761.0
2025-03-23,Serbia,Austria,2.0,0.0,UEFA Nations League,Serbia,Serbia,1769.0,1818.0
2025-03-23,Georgia,Armenia,6.0,1.0,UEFA Nations League,Georgia,Georgia,1650.0,1389.0
2025-03-23,Iceland,Kosovo,1.0,3.0,UEFA Nations League,Kosovo,Neutral,1566.0,1714.0
2025-03-23,Slovenia,Slovakia,1.0,0.0,UEFA Nations League,Slovenia,Slovenia,1695.0,1687.0
2025-03-23,Eswatini,Mauritius,3.0,3.0,FIFA World Cup qualification,Draw,Neutral,1210.0,1090.0
2025-03-23,Kenya,Gabon,1.0,2.0,FIFA World Cup qualification,Gabon,Kenya,1344.0,1467.0
2025-03-24,New Zealand,New Caledonia,3.0,0.0,FIFA World Cup qualification,New Zealand,New Zealand,1586.0,1295.0
2025-03-24,Guinea-Bissau,Burkina Faso,1.0,2.0,FIFA World Cup qualification,Burkina Faso,Guinea-Bissau,1244.0,1547.0
2025-03-24,Ethiopia,Djibouti,6.0,1.0,FIFA World Cup qualification,Ethiopia,Neutral,1264.0,915.0
2025-03-24,Namibia,Equatorial Guinea,1.0,1.0,FIFA World Cup qualification,Draw,Neutral,1311.0,1437.0
2025-03-24,Liberia,Sao Tome and Principe,2.0,1.0,FIFA World Cup qualification,Liberia,Liberia,1299.0,1055.0
2025-03-24,Tunisia,Malawi,2.0,0.0,FIFA World Cup qualification,Tunisia,Tunisia,1641.0,1252.0
2025-03-24,Central African Republic,Mali,0.0,0.0,FIFA World Cup qualification,Draw,Neutral,1238.0,1612.0
2025-03-24,Madagascar,Ghana,0.0,3.0,FIFA World Cup qualification,Ghana,Neutral,1369.0,1509.0
2025-03-24,Lithuania,Finland,2.0,2.0,FIFA World Cup qualification,Draw,Lithuania,1276.0,1509.0
2025-03-24,Poland,Malta,2.0,0.0,FIFA World Cup qualification,Poland,Poland,1735.0,1279.0
2025-03-24,Bosnia and Herzegovina,Cyprus,2.0,1.0,FIFA World Cup qualification,Bosnia and Herzegovina,Bosnia and Herzegovina,1571.0,1302.0
2025-03-24,San Marino,Romania,1.0,5.0,FIFA World Cup qualification,Romania,San Marino,833.0,1642.0
2025-03-24,England,Latvia,3.0,0.0,FIFA World Cup qualification,England,England,2042.0,1286.0
2025-03-24,Albania,Andorra,3.0,0.0,FIFA World Cup qualification,Albania,Albania,1664.0,1083.0
2025-03-25,Tajikistan,East Timor,1.0,0.0,AFC Asian Cup qualification,Tajikistan,Tajikistan,1297.0,682.0
2025-03-25,Philippines,Maldives,4.0,1.0,AFC Asian Cup qualification,Philippines,Philippines,1155.0,841.0
2025-03-25,Bhutan,Yemen,0.0,0.0,AFC Asian Cup qualification,Draw,Bhutan,614.0,1150.0
2025-03-25,India,Bangladesh,0.0,0.0,AFC Asian Cup qualification,Draw,India,1123.0,940.0
2025-03-25,Singapore,Hong Kong,0.0,0.0,AFC Asian Cup qualification,Draw,Singapore,1131.0,1136.0
2025-03-25,Thailand,Sri Lanka,1.0,0.0,AFC Asian Cup qualification,Thailand,Thailand,1367.0,780.0
2025-03-25,Myanmar,Afghanistan,2.0,1.0,AFC Asian Cup qualification,Myanmar,Myanmar,944.0,1033.0
2025-03-25,Syria,Pakistan,2.0,0.0,AFC Asian Cup qualification,Syria,Neutral,1486.0,828.0
2025-03-25,Vietnam,Laos,5.0,0.0,AFC Asian Cup qualification,Vietnam,Vietnam,1329.0,707.0
2025-03-25,Malaysia,Nepal,2.0,0.0,AFC Asian Cup qualification,Malaysia,Malaysia,1314.0,917.0
2025-03-25,Costa Rica,Belize,6.0,1.0,Gold Cup qualification,Costa Rica,Costa Rica,1633.0,1103.0
2025-03-25,Guatemala,Guyana,2.0,0.0,Gold Cup qualification,Guatemala,Guatemala,1528.0,1275.0
2025-03-25,Honduras,Bermuda,2.0,0.0,Gold Cup qualification,Honduras,Honduras,1567.0,1121.0
2025-03-25,Jamaica,Saint Vincent and the Grenadines,3.0,0.0,Gold Cup qualification,Jamaica,Jamaica,1527.0,1174.0
2025-03-25,Trinidad and Tobago,Cuba,4.0,0.0,Gold Cup qualification,Trinidad and Tobago,Trinidad and Tobago,1402.0,1230.0
2025-03-25,Azerbaijan,Belarus,0.0,2.0,Friendly,Belarus,Azerbaijan,1339.0,1496.0
2025-03-25,Russia,Zambia,5.0,0.0,Friendly,Russia,Russia,1782.0,1364.0
2025-03-25,Cambodia,Aruba,1.0,2.0,Friendly,Aruba,Cambodia,846.0,949.0
2025-03-25,Dominican Republic,Puerto Rico,2.0,0.0,Friendly,Dominican Republic,Dominican Republic,1294.0,1134.0
2025-03-25,Sweden,Northern Ireland,5.0,1.0,Friendly,Sweden,Sweden,1660.0,1602.0
2025-03-25,Switzerland,Luxembourg,3.0,1.0,Friendly,Switzerland,Switzerland,1897.0,1395.0
2025-03-25,Bolivia,Uruguay,0.0,0.0,FIFA World Cup qualification,Draw,Bolivia,1675.0,1890.0
2025-03-25,Colombia,Paraguay,2.0,2.0,FIFA World Cup qualification,Draw,Colombia,1998.0,1833.0
2025-03-25,Venezuela,Peru,1.0,0.0,FIFA World Cup qualification,Venezuela,Venezuela,1715.0,1698.0
2025-03-25,Argentina,Brazil,4.0,1.0,FIFA World Cup qualification,Argentina,Argentina,2113.0,1979.0
2025-03-25,Chile,Ecuador,0.0,0.0,FIFA World Cup qualification,Draw,Chile,1731.0,1933.0
2025-03-25,Iran,Uzbekistan,2.0,2.0,FIFA World Cup qualification,Draw,Iran,1754.0,1735.0
2025-03-25,Kyrgyzstan,Qatar,3.0,1.0,FIFA World Cup qualification,Kyrgyzstan,Kyrgyzstan,1313.0,1427.0
2025-03-25,Kuwait,Oman,0.0,1.0,FIFA World Cup qualification,Oman,Kuwait,1330.0,1490.0
2025-03-25,Palestine,Iraq,2.0,1.0,FIFA World Cup qualification,Palestine,Neutral,1470.0,1582.0
2025-03-25,Japan,Saudi Arabia,0.0,0.0,FIFA World Cup qualification,Draw,Japan,1878.0,1612.0
2025-03-25,Indonesia,Bahrain,1.0,0.0,FIFA World Cup qualification,Indonesia,Indonesia,1341.0,1417.0
2025-03-25,Egypt,Sierra Leone,1.0,0.0,FIFA World Cup qualification,Egypt,Egypt,1591.0,1344.0
2025-03-25,Senegal,Togo,2.0,0.0,FIFA World Cup qualification,Senegal,Senegal,1803.0,1340.0
2025-03-25,Sudan,South Sudan,1.0,1.0,FIFA World Cup qualification,Draw,Neutral,1352.0,1133.0
2025-03-25,Benin,South Africa,0.0,2.0,FIFA World Cup qualification,South Africa,Neutral,1436.0,1531.0
2025-03-25,Nigeria,Zimbabwe,1.0,1.0,FIFA World Cup qualification,Draw,Nigeria,1627.0,1352.0
2025-03-25,Rwanda,Lesotho,1.0,1.0,FIFA World Cup qualification,Draw,Rwanda,1310.0,1215.0
2025-03-25,Cameroon,Libya,3.0,1.0,FIFA World Cup qualification,Cameroon,Cameroon,1559.0,1424.0
2025-03-25,Morocco,Tanzania,2.0,0.0,FIFA World Cup qualification,Morocco,Morocco,1830.0,1325.0
2025-03-25,Burundi,Seychelles,5.0,0.0,FIFA World Cup qualification,Burundi,Neutral,1238.0,841.0
2025-03-25,Uganda,Guinea,1.0,0.0,FIFA World Cup qualification,Uganda,Uganda,1433.0,1485.0
2025-03-25,Botswana,Somalia,2.0,0.0,FIFA World Cup qualification,Botswana,Botswana,1319.0,961.0
2025-03-25,Algeria,Mozambique,5.0,1.0,FIFA World Cup qualification,Algeria,Algeria,1726.0,1389.0
2025-03-25,Comoros,Chad,1.0,0.0,FIFA World Cup qualification,Comoros,Neutral,1359.0,1119.0
2025-03-25,Israel,Norway,2.0,4.0,FIFA World Cup qualification,Norway,Neutral,1631.0,1922.0
2025-03-25,Liechtenstein,Kazakhstan,0.0,2.0,FIFA World Cup qualification,Kazakhstan,Liechtenstein,900.0,1410.0
2025-03-25,North Macedonia,Wales,1.0,1.0,FIFA World Cup qualification,Draw,North Macedonia,1592.0,1715.0
2025-03-25,Montenegro,Faroe Islands,1.0,0.0,FIFA World Cup qualification,Montenegro,Montenegro,1444.0,1380.0
2025-05-09,Dominica,Barbados,0.0,0.0,Friendly,Draw,Dominica,940.0,921.0
2025-05-11,Dominica,Barbados,0.0,0.0,Friendly,Draw,Dominica,940.0,921.0
2025-05-21,Saint Kitts and Nevis,Saint Vincent and the Grenadines,1.0,3.0,Friendly,Saint Vincent and the Grenadines,Saint Kitts and Nevis,1005.0,1174.0
2025-05-25,Anguilla,Saint Kitts and Nevis,2.0,4.0,Friendly,Saint Kitts and Nevis,Neutral,646.0,1005.0
2025-05-25,Saint Vincent and the Grenadines,Saint Kitts and Nevis,3.0,0.0,Friendly,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,1174.0,1005.0
2025-05-27,Jamaica,Trinidad and Tobago,3.0,2.0,Unity Cup,Jamaica,Neutral,1527.0,1402.0
2025-05-28,Nigeria,Ghana,2.0,1.0,Unity Cup,Nigeria,Neutral,1627.0,1509.0
2025-05-28,Oman,Lebanon,1.0,0.0,Friendly,Oman,Oman,1490.0,1332.0
2025-05-30,Saint Vincent and the Grenadines,British Virgin Islands,1.0,1.0,Friendly,Draw,Saint Vincent and the Grenadines,1174.0,693.0
2025-05-30,Saudi Arabia,Jordan,2.0,0.0,Friendly,Saudi Arabia,Saudi Arabia,1612.0,1687.0
2025-05-31,Trinidad and Tobago,Ghana,0.0,4.0,Unity Cup,Ghana,Neutral,1402.0,1509.0
2025-05-31,Jamaica,Nigeria,2.0,2.0,Unity Cup,Draw,Neutral,1527.0,1627.0
2025-06-01,Grenada,Anguilla,2.0,0.0,Friendly,Grenada,Grenada,1122.0,646.0
2025-06-01,El Salvador,Guatemala,1.0,1.0,Friendly,Draw,Neutral,1324.0,1528.0
2025-06-01,Puerto Rico,Nicaragua,1.0,1.0,Friendly,Draw,Neutral,1134.0,1328.0
2025-06-02,Tunisia,Burkina Faso,2.0,0.0,Friendly,Tunisia,Tunisia,1641.0,1547.0
2025-06-04,Germany,Portugal,1.0,2.0,UEFA Nations League,Portugal,Germany,1910.0,1976.0
2025-06-04,Thailand,India,2.0,0.0,Friendly,Thailand,Thailand,1367.0,1123.0
2025-06-04,Bangladesh,Bhutan,2.0,0.0,Friendly,Bangladesh,Bangladesh,940.0,614.0
2025-06-04,Bermuda,Cayman Islands,5.0,0.0,FIFA World Cup qualification,Bermuda,Bermuda,1121.0,806.0
2025-06-04,Grenada,Bahamas,6.0,0.0,FIFA World Cup qualification,Grenada,Grenada,1122.0,719.0
2025-06-04,Barbados,Aruba,1.0,1.0,FIFA World Cup qualification,Draw,Barbados,921.0,949.0
2025-06-04,Montserrat,Belize,1.0,0.0,FIFA World Cup qualification,Montserrat,Neutral,971.0,1103.0
2025-06-04,Dominica,British Virgin Islands,3.0,0.0,FIFA World Cup qualification,Dominica,Dominica,940.0,693.0
2025-06-04,Saint Vincent and the Grenadines,Anguilla,6.0,0.0,FIFA World Cup qualification,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,1174.0,646.0
2025-06-05,Spain,France,5.0,4.0,UEFA Nations League,Spain,Neutral,2171.0,2062.0
2025-06-05,Algeria,Rwanda,2.0,0.0,Friendly,Algeria,Algeria,1726.0,1310.0
2025-06-05,Belarus,Kazakhstan,4.0,1.0,Friendly,Belarus,Belarus,1496.0,1410.0
2025-06-05,Cambodia,Tajikistan,1.0,2.0,Friendly,Tajikistan,Cambodia,846.0,1297.0
2025-06-05,Georgia,Faroe Islands,1.0,0.0,Friendly,Georgia,Georgia,1650.0,1380.0
2025-06-05,Hong Kong,Nepal,0.0,0.0,Friendly,Draw,Hong Kong,1136.0,917.0
2025-06-05,Singapore,Maldives,3.0,1.0,Friendly,Singapore,Singapore,1131.0,841.0
2025-06-05,Ecuador,Brazil,0.0,0.0,FIFA World Cup qualification,Draw,Ecuador,1933.0,1979.0
2025-06-05,Paraguay,Uruguay,2.0,0.0,FIFA World Cup qualification,Paraguay,Paraguay,1833.0,1890.0
2025-06-05,Chile,Argentina,0.0,1.0,FIFA World Cup qualification,Argentina,Chile,1731.0,2113.0
2025-06-05,United Arab Emirates,Uzbekistan,0.0,0.0,FIFA World Cup qualification,Draw,United Arab Emirates,1549.0,1735.0
2025-06-05,Qatar,Iran,1.0,0.0,FIFA World Cup qualification,Qatar,Qatar,1427.0,1754.0
2025-06-05,Oman,Jordan,0.0,3.0,FIFA World Cup qualification,Jordan,Oman,1490.0,1687.0
2025-06-05,Kuwait,Palestine,0.0,2.0,FIFA World Cup qualification,Palestine,Kuwait,1330.0,1470.0
2025-06-05,Bahrain,Saudi Arabia,0.0,2.0,FIFA World Cup qualification,Saudi Arabia,Bahrain,1417.0,1612.0
2025-06-05,Australia,Japan,1.0,0.0,FIFA World Cup qualification,Australia,Australia,1774.0,1878.0
2025-06-06,Bulgaria,Cyprus,2.0,2.0,Friendly,Draw,Bulgaria,1452.0,1302.0
2025-06-06,Burundi,Guinea-Bissau,1.0,0.0,Friendly,Burundi,Neutral,1238.0,1244.0
2025-06-06,Central African Republic,Mauritania,2.0,1.0,Friendly,Central African Republic,Neutral,1238.0,1310.0
2025-06-06,Equatorial Guinea,Gambia,1.0,2.0,Friendly,Gambia,Neutral,1437.0,1424.0
2025-06-06,Hungary,Sweden,0.0,2.0,Friendly,Sweden,Hungary,1698.0,1660.0
2025-06-06,Kosovo,Armenia,5.0,2.0,Friendly,Kosovo,Kosovo,1714.0,1389.0
2025-06-06,Luxembourg,Slovenia,0.0,1.0,Friendly,Slovenia,Luxembourg,1395.0,1695.0
2025-06-06,Morocco,Tunisia,2.0,0.0,Friendly,Morocco,Morocco,1830.0,1641.0
2025-06-06,Niger,Gabon,4.0,3.0,Friendly,Niger,Neutral,1403.0,1467.0
2025-06-06,Scotland,Iceland,1.0,3.0,Friendly,Iceland,Scotland,1790.0,1566.0
2025-06-06,South Africa,Tanzania,0.0,0.0,Friendly,Draw,South Africa,1531.0,1325.0
2025-06-06,Uganda,Cameroon,0.0,3.0,Friendly,Cameroon,Neutral,1433.0,1559.0
2025-06-06,Zimbabwe,Burkina Faso,0.0,2.0,Friendly,Burkina Faso,Neutral,1352.0,1547.0
2025-06-06,Russia,Nigeria,1.0,1.0,Friendly,Draw,Russia,1782.0,1627.0
2025-06-06,Colombia,Peru,0.0,0.0,FIFA World Cup qualification,Draw,Colombia,1998.0,1698.0
2025-06-06,Venezuela,Bolivia,2.0,0.0,FIFA World Cup qualification,Venezuela,Venezuela,1715.0,1675.0
2025-06-06,Norway,Italy,3.0,0.0,FIFA World Cup qualification,Norway,Norway,1922.0,1859.0
2025-06-06,Estonia,Israel,1.0,3.0,FIFA World Cup qualification,Israel,Estonia,1359.0,1631.0
2025-06-06,Wales,Liechtenstein,3.0,0.0,FIFA World Cup qualification,Wales,Wales,1715.0,900.0
2025-06-06,North Macedonia,Belgium,1.0,1.0,FIFA World Cup qualification,Draw,North Macedonia,1592.0,1849.0
2025-06-06,Gibraltar,Croatia,0.0,7.0,FIFA World Cup qualification,Croatia,Neutral,1017.0,1933.0
2025-06-06,Antigua and Barbuda,Cuba,0.0,1.0,FIFA World Cup qualification,Cuba,Antigua and Barbuda,895.0,1230.0
2025-06-06,Trinidad and Tobago,Saint Kitts and Nevis,6.0,2.0,FIFA World Cup qualification,Trinidad and Tobago,Trinidad and Tobago,1402.0,1005.0
2025-06-06,Curaçao,Saint Lucia,4.0,0.0,FIFA World Cup qualification,Curaçao,Curaçao,1467.0,1008.0
2025-06-06,Nicaragua,Guyana,1.0,0.0,FIFA World Cup qualification,Nicaragua,Nicaragua,1328.0,1275.0
2025-06-06,Guatemala,Dominican Republic,4.0,2.0,FIFA World Cup qualification,Guatemala,Guatemala,1528.0,1294.0
2025-06-06,Suriname,Puerto Rico,1.0,0.0,FIFA World Cup qualification,Suriname,Suriname,1441.0,1134.0
2025-06-07,Denmark,Northern Ireland,2.0,1.0,Friendly,Denmark,Denmark,1864.0,1602.0
2025-06-07,Greece,Slovakia,4.0,1.0,Friendly,Greece,Greece,1761.0,1687.0
2025-06-07,Latvia,Azerbaijan,0.0,0.0,Friendly,Draw,Latvia,1286.0,1339.0
2025-06-07,Mexico,Switzerland,2.0,4.0,Friendly,Switzerland,Neutral,1835.0,1897.0
2025-06-07,Malta,Lithuania,0.0,0.0,FIFA World Cup qualification,Draw,Malta,1279.0,1276.0
2025-06-07,Finland,Netherlands,0.0,2.0,FIFA World Cup qualification,Netherlands,Finland,1509.0,1959.0
2025-06-07,Bosnia and Herzegovina,San Marino,1.0,0.0,FIFA World Cup qualification,Bosnia and Herzegovina,Bosnia and Herzegovina,1571.0,833.0
2025-06-07,Austria,Romania,2.0,1.0,FIFA World Cup qualification,Austria,Austria,1818.0,1642.0
2025-06-07,Andorra,England,0.0,1.0,FIFA World Cup qualification,England,Neutral,1083.0,2042.0
2025-06-07,Albania,Serbia,0.0,0.0,FIFA World Cup qualification,Draw,Albania,1664.0,1769.0
2025-06-07,Canada,Ukraine,4.0,2.0,Canadian Shield,Canada,Canada,1802.0,1802.0
2025-06-07,Kenya,Chad,0.0,0.0,Friendly,Draw,Neutral,1344.0,1119.0
2025-06-07,Cayman Islands,Honduras,0.0,1.0,FIFA World Cup qualification,Honduras,Cayman Islands,806.0,1567.0
2025-06-07,Bahamas,Costa Rica,0.0,8.0,FIFA World Cup qualification,Costa Rica,Neutral,719.0,1633.0
2025-06-07,Aruba,Haiti,0.0,5.0,FIFA World Cup qualification,Haiti,Aruba,949.0,1542.0
2025-06-07,Belize,Panama,0.0,2.0,FIFA World Cup qualification,Panama,Belize,1103.0,1742.0
2025-06-07,British Virgin Islands,Jamaica,0.0,1.0,FIFA World Cup qualification,Jamaica,British Virgin Islands,693.0,1527.0
2025-06-07,Anguilla,El Salvador,0.0,3.0,FIFA World Cup qualification,El Salvador,Anguilla,646.0,1324.0
2025-06-08,Germany,France,0.0,2.0,UEFA Nations League,France,Germany,1910.0,2062.0
2025-06-08,Portugal,Spain,2.0,2.0,UEFA Nations League,Draw,Neutral,1976.0,2171.0
2025-06-09,Algeria,Rwanda,2.0,0.0,Friendly,Algeria,Algeria,1726.0,1310.0
2025-06-09,Equatorial Guinea,Cameroon,1.0,1.0,Friendly,Draw,Neutral,1437.0,1559.0
2025-06-09,Gabon,Guinea-Bissau,2.0,0.0,Friendly,Gabon,Neutral,1467.0,1244.0
2025-06-09,Kosovo,Comoros,4.0,2.0,Friendly,Kosovo,Kosovo,1714.0,1359.0
2025-06-09,Liechtenstein,Scotland,0.0,4.0,Friendly,Scotland,Liechtenstein,900.0,1790.0
2025-06-09,Montenegro,Armenia,2.0,2.0,Friendly,Draw,Montenegro,1444.0,1389.0
2025-06-09,Morocco,Benin,1.0,0.0,Friendly,Morocco,Morocco,1830.0,1436.0
2025-06-09,Uganda,Gambia,1.0,1.0,Friendly,Draw,Neutral,1433.0,1424.0
2025-06-09,Estonia,Norway,0.0,1.0,FIFA World Cup qualification,Norway,Estonia,1359.0,1922.0
2025-06-09,Kazakhstan,North Macedonia,0.0,1.0,FIFA World Cup qualification,North Macedonia,Kazakhstan,1410.0,1592.0
2025-06-09,Belgium,Wales,4.0,3.0,FIFA World Cup qualification,Belgium,Belgium,1849.0,1715.0
2025-06-09,Faroe Islands,Gibraltar,2.0,1.0,FIFA World Cup qualification,Faroe Islands,Faroe Islands,1380.0,1017.0
2025-06-10,East Timor,Maldives,1.0,0.0,AFC Asian Cup qualification,East Timor,Neutral,682.0,841.0
2025-06-10,Philippines,Tajikistan,2.0,2.0,AFC Asian Cup qualification,Draw,Philippines,1155.0,1297.0
2025-06-10,Yemen,Lebanon,0.0,0.0,AFC Asian Cup qualification,Draw,Neutral,1150.0,1332.0
2025-06-10,Bangladesh,Singapore,1.0,2.0,AFC Asian Cup qualification,Singapore,Bangladesh,940.0,1131.0
2025-06-10,Hong Kong,India,1.0,0.0,AFC Asian Cup qualification,Hong Kong,Hong Kong,1136.0,1123.0
2025-06-10,Turkmenistan,Thailand,3.0,1.0,AFC Asian Cup qualification,Turkmenistan,Turkmenistan,1217.0,1367.0
2025-06-10,Myanmar,Pakistan,1.0,0.0,AFC Asian Cup qualification,Myanmar,Myanmar,944.0,828.0
2025-06-10,Afghanistan,Syria,0.0,1.0,AFC Asian Cup qualification,Syria,Neutral,1033.0,1486.0
2025-06-10,Laos,Nepal,2.0,1.0,AFC Asian Cup qualification,Laos,Laos,707.0,917.0
2025-06-10,Malaysia,Vietnam,4.0,0.0,AFC Asian Cup qualification,Malaysia,Malaysia,1314.0,1329.0
2025-06-10,Azerbaijan,Hungary,1.0,2.0,Friendly,Hungary,Azerbaijan,1339.0,1698.0
2025-06-10,Burundi,Mauritania,0.0,0.0,Friendly,Draw,Neutral,1238.0,1310.0
2025-06-10,Chad,Kenya,1.0,2.0,Friendly,Kenya,Neutral,1119.0,1344.0
2025-06-10,Denmark,Lithuania,5.0,0.0,Friendly,Denmark,Denmark,1864.0,1276.0
2025-06-10,England,Senegal,1.0,3.0,Friendly,Senegal,England,2042.0,1803.0
2025-06-10,Greece,Bulgaria,4.0,0.0,Friendly,Greece,Greece,1761.0,1452.0
2025-06-10,Israel,Slovakia,1.0,0.0,Friendly,Israel,Neutral,1631.0,1687.0
2025-06-10,Niger,Zimbabwe,1.0,1.0,Friendly,Draw,Neutral,1403.0,1352.0
2025-06-10,Northern Ireland,Iceland,1.0,0.0,Friendly,Northern Ireland,Northern Ireland,1602.0,1566.0
2025-06-10,Slovenia,Bosnia and Herzegovina,2.0,1.0,Friendly,Slovenia,Slovenia,1695.0,1571.0
2025-06-10,South Africa,Mozambique,2.0,0.0,Friendly,South Africa,South Africa,1531.0,1389.0
2025-06-10,Sweden,Algeria,4.0,3.0,Friendly,Sweden,Sweden,1660.0,1726.0
2025-06-10,United States,Switzerland,0.0,4.0,Friendly,Switzerland,United States,1747.0,1897.0
2025-06-10,Bolivia,Chile,2.0,0.0,FIFA World Cup qualification,Bolivia,Bolivia,1675.0,1731.0
2025-06-10,Uruguay,Venezuela,2.0,0.0,FIFA World Cup qualification,Uruguay,Uruguay,1890.0,1715.0
2025-06-10,Peru,Ecuador,0.0,0.0,FIFA World Cup qualification,Draw,Peru,1698.0,1933.0
2025-06-10,Argentina,Colombia,1.0,1.0,FIFA World Cup qualification,Draw,Argentina,2113.0,1998.0
2025-06-10,Brazil,Paraguay,1.0,0.0,FIFA World Cup qualification,Brazil,Brazil,1979.0,1833.0
2025-06-10,Uzbekistan,Qatar,3.0,0.0,FIFA World Cup qualification,Uzbekistan,Uzbekistan,1735.0,1427.0
2025-06-10,Kyrgyzstan,United Arab Emirates,1.0,1.0,FIFA World Cup qualification,Draw,Kyrgyzstan,1313.0,1549.0
2025-06-10,Jordan,Iraq,0.0,1.0,FIFA World Cup qualification,Iraq,Jordan,1687.0,1582.0
2025-06-10,Palestine,Oman,1.0,1.0,FIFA World Cup qualification,Draw,Neutral,1470.0,1490.0
2025-06-10,Japan,Indonesia,6.0,0.0,FIFA World Cup qualification,Japan,Japan,1878.0,1341.0
2025-06-10,Saudi Arabia,Australia,1.0,2.0,FIFA World Cup qualification,Australia,Saudi Arabia,1612.0,1774.0
2025-06-10,Netherlands,Malta,8.0,0.0,FIFA World Cup qualification,Netherlands,Netherlands,1959.0,1279.0
2025-06-10,Finland,Poland,2.0,1.0,FIFA World Cup qualification,Finland,Finland,1509.0,1735.0
2025-06-10,San Marino,Austria,0.0,4.0,FIFA World Cup qualification,Austria,San Marino,833.0,1818.0
2025-06-10,Romania,Cyprus,2.0,0.0,FIFA World Cup qualification,Romania,Romania,1642.0,1302.0
2025-06-10,Serbia,Andorra,3.0,0.0,FIFA World Cup qualification,Serbia,Serbia,1769.0,1083.0
